Local Government Directory,,,,,,,,,,,,,
All Villages of Gujarat(State code : 24) State,,,,,,,,,,,,,
,,,,,,,,,,,,,
S.No.,District Code,District Name,Sub-District Code,Sub-District Name,Village Code,Village Version,Village Name ,Village Name,Village Category,Village Status,Census 2001 Code,Census 2011 Code,
15361,458,Sabar Kantha,3768,Talod,510711,1,Badodara,,Rural,Inhabitant,00430200,510711,
15362,458,Sabar Kantha,3768,Talod,510698,1,Balisana,,Rural,Inhabitant,00428900,510698,
15363,458,Sabar Kantha,3768,Talod,510704,1,Bhatiya,,Rural,Inhabitant,00429500,510704,
15364,458,Sabar Kantha,3768,Talod,510654,1,Bhimpada,,Rural,Inhabitant,00424500,510654,
15365,458,Sabar Kantha,3768,Talod,510718,1,Boriya Becharaji,,Rural,Inhabitant,00430900,510718,
15366,458,Sabar Kantha,3768,Talod,510677,1,Chandpur,,Rural,Inhabitant,00426800,510677,
15367,458,Sabar Kantha,3768,Talod,510649,1,Charanvata,,Rural,Inhabitant,00424000,510649,
15368,458,Sabar Kantha,3768,Talod,510674,1,Chhatrisa,,Rural,Inhabitant,00426500,510674,
15369,458,Sabar Kantha,3768,Talod,510663,1,Dadarda,,Rural,Inhabitant,00425400,510663,
15370,458,Sabar Kantha,3768,Talod,510682,1,Deviya,,Rural,Inhabitant,00427300,510682,
15371,458,Sabar Kantha,3768,Talod,510687,1,Dhadh Vasna,,Rural,Inhabitant,00427800,510687,
15372,458,Sabar Kantha,3768,Talod,510689,1,Dolatabad,,Rural,Inhabitant,00428000,510689,
15373,458,Sabar Kantha,3768,Talod,510653,1,Fojivada,,Rural,Inhabitant,00424400,510653,
15374,458,Sabar Kantha,3768,Talod,510714,1,Gadhavad,,Rural,Inhabitant,00430500,510714,
15375,458,Sabar Kantha,3768,Talod,510680,1,Gambhirpura,,Rural,Inhabitant,00427100,510680,
15376,458,Sabar Kantha,3768,Talod,510713,1,Gobarjini Muvadi,,Rural,Inhabitant,00430400,510713,
15377,458,Sabar Kantha,3768,Talod,510679,1,Gora,,Rural,Inhabitant,00427000,510679,
15378,458,Sabar Kantha,3768,Talod,510693,1,Gulab Ni Muvadi,,Rural,Inhabitant,00428400,510693,
15379,458,Sabar Kantha,3768,Talod,510667,1,Gulabpura,,Rural,Inhabitant,00425800,510667,
15380,458,Sabar Kantha,3768,Talod,510666,1,Gundiya,,Rural,Inhabitant,00425700,510666,
15381,458,Sabar Kantha,3768,Talod,510672,1,Harsol,,Rural,Inhabitant,00426300,510672,
15382,458,Sabar Kantha,3768,Talod,510700,1,Javanpur,,Rural,Inhabitant,00429100,510700,
15383,458,Sabar Kantha,3768,Talod,510716,1,Jorajini Muvadi,,Rural,Inhabitant,00430700,510716,
15384,458,Sabar Kantha,3768,Talod,510647,1,Kabodra,,Rural,Inhabitant,00423800,510647,
15385,458,Sabar Kantha,3768,Talod,510648,1,Kabodri,,Rural,Inhabitant,00423900,510648,
15386,458,Sabar Kantha,3768,Talod,510717,1,Karmipura,,Rural,Inhabitant,00430800,510717,
15387,458,Sabar Kantha,3768,Talod,510657,1,Kathwada,,Rural,Inhabitant,00424800,510657,
15388,458,Sabar Kantha,3768,Talod,510707,1,Kherol,,Rural,Inhabitant,00429800,510707,
15389,458,Sabar Kantha,3768,Talod,510715,1,Lalani Muvadi,,Rural,Inhabitant,00430600,510715,
15390,458,Sabar Kantha,3768,Talod,510651,1,Lalpur (Ranasan),,Rural,Inhabitant,00424200,510651,
15391,458,Sabar Kantha,3768,Talod,510686,1,Madhavgadh,,Rural,Inhabitant,00427700,510686,
15392,458,Sabar Kantha,3768,Talod,510691,1,Mahadevpura (Mahiyal),,Rural,Inhabitant,00428200,510691,
15393,458,Sabar Kantha,3768,Talod,510719,1,Mahekal,,Rural,Inhabitant,00431000,510719,
15394,458,Sabar Kantha,3768,Talod,510673,1,Mahelav,,Rural,Inhabitant,00426400,510673,
15395,458,Sabar Kantha,3768,Talod,510690,1,Mahiyal,,Rural,Inhabitant,00428100,510690,
15396,458,Sabar Kantha,3768,Talod,934066,1,Makamni Muvadi,મકમનિ મુવાડી,Rural,Inhabitant,,000000,
15397,458,Sabar Kantha,3768,Talod,510650,1,Malvan,,Rural,Inhabitant,00424100,510650,
15398,458,Sabar Kantha,3768,Talod,510669,1,Modhuka,,Rural,Inhabitant,00426000,510669,
15399,458,Sabar Kantha,3768,Talod,510658,1,Mohanpur,,Rural,Inhabitant,00424900,510658,
15400,458,Sabar Kantha,3768,Talod,510706,1,Mokamni Muvadi,,Rural,Inhabitant,00429700,510706,
15401,458,Sabar Kantha,3768,Talod,510660,1,Morali,,Rural,Inhabitant,00425100,510660,
15402,458,Sabar Kantha,3768,Talod,510665,1,Mota Chekhla,,Rural,Inhabitant,00425600,510665,
15403,458,Sabar Kantha,3768,Talod,510662,1,Motesari,,Rural,Inhabitant,00425300,510662,
15404,458,Sabar Kantha,3768,Talod,510705,1,Mudhasana,,Rural,Inhabitant,00429600,510705,
15405,458,Sabar Kantha,3768,Talod,510670,1,Nana Chekhla,,Rural,Inhabitant,00426100,510670,
15406,458,Sabar Kantha,3768,Talod,510701,1,Nani Shiholi,,Rural,Inhabitant,00429200,510701,
15407,458,Sabar Kantha,3768,Talod,510656,1,Nava,,Rural,Inhabitant,00424700,510656,
15408,458,Sabar Kantha,3768,Talod,510652,1,Navalpur,,Rural,Inhabitant,00424300,510652,
15409,458,Sabar Kantha,3768,Talod,510709,1,Navavas,,Rural,Inhabitant,00430000,510709,
15410,458,Sabar Kantha,3768,Talod,510695,1,Padusan,,Rural,Inhabitant,00428600,510695,
15411,458,Sabar Kantha,3768,Talod,510668,1,Punsri,,Rural,Inhabitant,00425900,510668,
15412,458,Sabar Kantha,3768,Talod,510655,1,Ranasan,,Rural,Inhabitant,00424600,510655,
15413,458,Sabar Kantha,3768,Talod,510697,1,Ranipura,,Rural,Inhabitant,00428800,510697,
15414,458,Sabar Kantha,3768,Talod,510702,1,Rayaniya,,Rural,Inhabitant,00429300,510702,
15415,458,Sabar Kantha,3768,Talod,510683,1,Rojhad,,Rural,Inhabitant,00427400,510683,
15416,458,Sabar Kantha,3768,Talod,510678,1,Rupal,,Rural,Inhabitant,00426900,510678,
15417,458,Sabar Kantha,3768,Talod,510696,1,Sagpur,,Rural,Inhabitant,00428700,510696,
15418,458,Sabar Kantha,3768,Talod,510692,1,Salatpur,,Rural,Inhabitant,00428300,510692,
15419,458,Sabar Kantha,3768,Talod,510710,1,Semaliya,,Rural,Inhabitant,00430100,510710,
15420,458,Sabar Kantha,3768,Talod,510694,1,Sultanpur,,Rural,Inhabitant,00428500,510694,
15421,458,Sabar Kantha,3768,Talod,510681,1,Tajpur Camp,,Rural,Inhabitant,00427200,510681,
15422,458,Sabar Kantha,3768,Talod,934065,1,Talod,તાલોડ,Urban,Inhabitant,,000000,
15423,458,Sabar Kantha,3768,Talod,510688,1,Tantarda,,Rural,Inhabitant,00427900,510688,
15424,458,Sabar Kantha,3768,Talod,510708,1,Ujediya,,Rural,Inhabitant,00429900,510708,
15425,458,Sabar Kantha,3768,Talod,510685,1,Umed Ni Muvadi,,Rural,Inhabitant,00427600,510685,
15426,458,Sabar Kantha,3768,Talod,510703,1,Valiyampura,,Rural,Inhabitant,00429400,510703,
15427,458,Sabar Kantha,3768,Talod,510659,1,Varvada,,Rural,Inhabitant,00425000,510659,
15428,458,Sabar Kantha,3768,Talod,510684,1,Vav,,Rural,Inhabitant,00427500,510684,
15429,458,Sabar Kantha,3762,Vadali,509968,1,Ambavada,,Rural,Inhabitant,00355400,509968,
15430,458,Sabar Kantha,3762,Vadali,509997,1,Arsamda,,Rural,Inhabitant,00358400,509997,
15431,458,Sabar Kantha,3762,Vadali,510005,1,Asai,,Rural,Inhabitant,00359200,510005,
15432,458,Sabar Kantha,3762,Vadali,509967,1,Babsar,,Rural,Inhabitant,00355300,509967,
15433,458,Sabar Kantha,3762,Vadali,509998,1,Badol,,Rural,Inhabitant,00358500,509998,
15434,458,Sabar Kantha,3762,Vadali,510009,1,Bhajpura,,Rural,Inhabitant,00359600,510009,
15435,458,Sabar Kantha,3762,Vadali,509993,1,Bhandval,,Rural,Inhabitant,00358000,509993,
15436,458,Sabar Kantha,3762,Vadali,510001,1,Bhavangadh,,Rural,Inhabitant,00358800,510001,
15437,458,Sabar Kantha,3762,Vadali,509988,1,Chulla,,Rural,Inhabitant,00357500,509988,
15438,458,Sabar Kantha,3762,Vadali,509994,1,Dantroli,,Rural,Inhabitant,00358100,509994,
15439,458,Sabar Kantha,3762,Vadali,509962,1,Dhamdi,,Rural,Inhabitant,00354800,509962,
15440,458,Sabar Kantha,3762,Vadali,509958,1,Dharod,,Rural,Inhabitant,00354400,509958,
15441,458,Sabar Kantha,3762,Vadali,509964,1,Dharol,,Rural,Inhabitant,00355000,509964,
15442,458,Sabar Kantha,3762,Vadali,509995,1,Dhirakamboya,,Rural,Inhabitant,00358200,509995,
15443,458,Sabar Kantha,3762,Vadali,509965,1,Dobhada,,Rural,Inhabitant,00355100,509965,
15444,458,Sabar Kantha,3762,Vadali,509970,1,Fudeda,,Rural,Inhabitant,00355600,509970,
15445,458,Sabar Kantha,3762,Vadali,509972,1,Gajipur,,Rural,Inhabitant,00355800,509972,
15446,458,Sabar Kantha,3762,Vadali,509980,1,Gamadi,,Rural,Inhabitant,00356600,509980,
15447,458,Sabar Kantha,3762,Vadali,509979,1,Hatharva,,Rural,Inhabitant,00356500,509979,
15448,458,Sabar Kantha,3762,Vadali,509976,1,Hathoj,,Rural,Inhabitant,00356200,509976,
15449,458,Sabar Kantha,3762,Vadali,510002,1,Himatpur (Narajina Chhapra),,Rural,Inhabitant,00358900,510002,
15450,458,Sabar Kantha,3762,Vadali,510008,1,Jalodara,,Rural,Inhabitant,00359500,510008,
15451,458,Sabar Kantha,3762,Vadali,510003,1,Jamrela,,Rural,Inhabitant,00359000,510003,
15452,458,Sabar Kantha,3762,Vadali,510006,1,Jetpur,,Rural,Inhabitant,00359300,510006,
15453,458,Sabar Kantha,3762,Vadali,509983,1,Juna Chamu,,Rural,Inhabitant,00357000,509983,
15454,458,Sabar Kantha,3762,Vadali,509966,1,Kambosani,,Rural,Inhabitant,00355200,509966,
15455,458,Sabar Kantha,3762,Vadali,509977,1,Kanjeli,,Rural,Inhabitant,00356300,509977,
15456,458,Sabar Kantha,3762,Vadali,509990,1,Kesarganj,,Rural,Inhabitant,00357700,509990,
15457,458,Sabar Kantha,3762,Vadali,509992,1,Kodareli,,Rural,Inhabitant,00357900,509992,
15458,458,Sabar Kantha,3762,Vadali,509984,1,Kothan,,Rural,Inhabitant,00357100,509984,
15459,458,Sabar Kantha,3762,Vadali,509969,1,Mahor,,Rural,Inhabitant,00355500,509969,
15460,458,Sabar Kantha,3762,Vadali,509978,1,Malpur,,Rural,Inhabitant,00356400,509978,
15461,458,Sabar Kantha,3762,Vadali,510000,1,Math Bhojayat,,Rural,Inhabitant,00358700,510000,
15462,458,Sabar Kantha,3762,Vadali,509957,1,Medh,,Rural,Inhabitant,00354300,509957,
15463,458,Sabar Kantha,3762,Vadali,509963,1,Morad,,Rural,Inhabitant,00354900,509963,
15464,458,Sabar Kantha,3762,Vadali,509954,1,Nadri,,Rural,Inhabitant,00354000,509954,
15465,458,Sabar Kantha,3762,Vadali,509999,1,Narayanpur,,Rural,Inhabitant,00358600,509999,
15466,458,Sabar Kantha,3762,Vadali,509982,1,Nava Chamu,,Rural,Inhabitant,00356900,509982,
15467,458,Sabar Kantha,3762,Vadali,510004,1,Pahadiyol,,Rural,Inhabitant,00359100,510004,
15468,458,Sabar Kantha,3762,Vadali,509996,1,Raheda,,Rural,Inhabitant,00358300,509996,
15469,458,Sabar Kantha,3762,Vadali,509971,1,Rampur (Fudeda),,Rural,Inhabitant,00355700,509971,
15470,458,Sabar Kantha,3762,Vadali,509989,1,Rampur (Vasna),,Rural,Inhabitant,00357600,509989,
15471,458,Sabar Kantha,3762,Vadali,509987,1,Savasla,,Rural,Inhabitant,00357400,509987,
15472,458,Sabar Kantha,3762,Vadali,509981,1,Therasana,,Rural,Inhabitant,00356800,509981,
15473,458,Sabar Kantha,3762,Vadali,509959,1,Thuravas,,Rural,Inhabitant,00354500,509959,
15474,458,Sabar Kantha,3762,Vadali,934059,1,Vadali,વાડાલી,Urban,Inhabitant,,000000,
15475,458,Sabar Kantha,3762,Vadali,509956,1,Vadgamda,,Rural,Inhabitant,00354200,509956,
15476,458,Sabar Kantha,3762,Vadali,509961,1,Vadoth,,Rural,Inhabitant,00354700,509961,
15477,458,Sabar Kantha,3762,Vadali,509985,1,Vaghpur,,Rural,Inhabitant,00357200,509985,
15478,458,Sabar Kantha,3762,Vadali,509974,1,Vartol,,Rural,Inhabitant,00356000,509974,
15479,458,Sabar Kantha,3762,Vadali,509975,1,Vasan,,Rural,Inhabitant,00356100,509975,
15480,458,Sabar Kantha,3762,Vadali,509991,1,Vasna (Asai),,Rural,Inhabitant,00357800,509991,
15481,458,Sabar Kantha,3762,Vadali,509973,1,Veda,,Rural,Inhabitant,00355900,509973,
15482,458,Sabar Kantha,3762,Vadali,510007,1,Ventla,,Rural,Inhabitant,00359400,510007,
15483,458,Sabar Kantha,3762,Vadali,509960,1,Vivav,,Rural,Inhabitant,00354600,509960,
15484,458,Sabar Kantha,3761,Vijaynagar,509900,1,Abhapur,,Rural,Inhabitant,00348700,509900,
15485,458,Sabar Kantha,3761,Vijaynagar,509916,1,Adepur,,Rural,Inhabitant,00350400,509916,
15486,458,Sabar Kantha,3761,Vijaynagar,509910,1,Ajepur,,Rural,Inhabitant,00349800,509910,
15487,458,Sabar Kantha,3761,Vijaynagar,509948,1,Amodara,,Rural,Inhabitant,00353500,509948,
15488,458,Sabar Kantha,3761,Vijaynagar,509912,1,Androkha,,Rural,Inhabitant,00350000,509912,
15489,458,Sabar Kantha,3761,Vijaynagar,509895,1,Antari,,Rural,Inhabitant,00348200,509895,
15490,458,Sabar Kantha,3761,Vijaynagar,509892,1,Antarsumba,,Rural,Inhabitant,00347900,509892,
15491,458,Sabar Kantha,3761,Vijaynagar,509922,1,Badarkhan,,Rural,Inhabitant,00351000,509922,
15492,458,Sabar Kantha,3761,Vijaynagar,509905,1,Baleta,,Rural,Inhabitant,00349300,509905,
15493,458,Sabar Kantha,3761,Vijaynagar,509889,1,Bandhana,,Rural,Inhabitant,00347600,509889,
15494,458,Sabar Kantha,3761,Vijaynagar,509942,1,Bhagorapada,,Rural,Inhabitant,00352900,509942,
15495,458,Sabar Kantha,3761,Vijaynagar,509915,1,Bhambhudi,,Rural,Inhabitant,00350300,509915,
15496,458,Sabar Kantha,3761,Vijaynagar,509938,1,Bhankhra,,Rural,Inhabitant,00352500,509938,
15497,458,Sabar Kantha,3761,Vijaynagar,509906,1,Bhatela,,Rural,Inhabitant,00349400,509906,
15498,458,Sabar Kantha,3761,Vijaynagar,509898,1,Bhupatgadh,,Rural,Inhabitant,00348500,509898,
15499,458,Sabar Kantha,3761,Vijaynagar,509944,1,Biladiya,,Rural,Inhabitant,00353100,509944,
15500,458,Sabar Kantha,3761,Vijaynagar,509941,1,Bogapada,,Rural,Inhabitant,00352800,509941,
15501,458,Sabar Kantha,3761,Vijaynagar,509932,1,Chamthan,,Rural,Inhabitant,00352000,509932,
15502,458,Sabar Kantha,3761,Vijaynagar,509879,1,Chandvasa,,Rural,Inhabitant,00346600,509879,
15503,458,Sabar Kantha,3761,Vijaynagar,509908,1,Chikno,,Rural,Inhabitant,00349600,509908,
15504,458,Sabar Kantha,3761,Vijaynagar,509927,1,Chitariya,,Rural,Inhabitant,00351500,509927,
15505,458,Sabar Kantha,3761,Vijaynagar,509951,1,Chithoda,,Rural,Inhabitant,00353800,509951,
15506,458,Sabar Kantha,3761,Vijaynagar,509943,1,Chitrodi,,Rural,Inhabitant,00353000,509943,
15507,458,Sabar Kantha,3761,Vijaynagar,509929,1,Dadhvav,,Rural,Inhabitant,00351700,509929,
15508,458,Sabar Kantha,3761,Vijaynagar,509880,1,Dagla,,Rural,Inhabitant,00346700,509880,
15509,458,Sabar Kantha,3761,Vijaynagar,509945,1,Dantod,,Rural,Inhabitant,00353200,509945,
15510,458,Sabar Kantha,3761,Vijaynagar,509899,1,Dholivav,,Rural,Inhabitant,00348600,509899,
15511,458,Sabar Kantha,3761,Vijaynagar,509934,1,Dholwani,,Rural,Inhabitant,00352100,509934,
15512,458,Sabar Kantha,3761,Vijaynagar,509903,1,Gadi,,Rural,Inhabitant,00349100,509903,
15513,458,Sabar Kantha,3761,Vijaynagar,509907,1,Garada,,Rural,Inhabitant,00349500,509907,
15514,458,Sabar Kantha,3761,Vijaynagar,509887,1,Godhawada,,Rural,Inhabitant,00347400,509887,
15515,458,Sabar Kantha,3761,Vijaynagar,509920,1,Golvada,,Rural,Inhabitant,00350800,509920,
15516,458,Sabar Kantha,3761,Vijaynagar,509940,1,Itavadi,,Rural,Inhabitant,00352700,509940,
15517,458,Sabar Kantha,3761,Vijaynagar,509923,1,Jaleti,,Rural,Inhabitant,00351100,509923,
15518,458,Sabar Kantha,3761,Vijaynagar,509876,1,Jamaniya,,Rural,Inhabitant,00346300,509876,
15519,458,Sabar Kantha,3761,Vijaynagar,509918,1,Joravarnagar,,Rural,Inhabitant,00350600,509918,
15520,458,Sabar Kantha,3761,Vijaynagar,509946,1,Jusavada,,Rural,Inhabitant,00353300,509946,
15521,458,Sabar Kantha,3761,Vijaynagar,509935,1,Kalvan,,Rural,Inhabitant,00352200,509935,
15522,458,Sabar Kantha,3761,Vijaynagar,509952,1,Kanadar,,Rural,Inhabitant,00353900,509952,
15523,458,Sabar Kantha,3761,Vijaynagar,509871,1,Kanthariya,,Rural,Inhabitant,00345800,509871,
15524,458,Sabar Kantha,3761,Vijaynagar,509937,1,Kathroti,,Rural,Inhabitant,00352400,509937,
15525,458,Sabar Kantha,3761,Vijaynagar,509914,1,Kathvavdi,,Rural,Inhabitant,00350200,509914,
15526,458,Sabar Kantha,3761,Vijaynagar,509870,1,Kelava,,Rural,Inhabitant,00345700,509870,
15527,458,Sabar Kantha,3761,Vijaynagar,509893,1,Kelava (Parosada),,Rural,Inhabitant,00348000,509893,
15528,458,Sabar Kantha,3761,Vijaynagar,509868,1,Kharibedi,,Rural,Inhabitant,00345500,509868,
15529,458,Sabar Kantha,3761,Vijaynagar,509884,1,Kharol,,Rural,Inhabitant,00347100,509884,
15530,458,Sabar Kantha,3761,Vijaynagar,509897,1,Khedasan,,Rural,Inhabitant,00348400,509897,
15531,458,Sabar Kantha,3761,Vijaynagar,509921,1,Khervada,,Rural,Inhabitant,00350900,509921,
15532,458,Sabar Kantha,3761,Vijaynagar,509869,1,Khokhra,,Rural,Inhabitant,00345600,509869,
15533,458,Sabar Kantha,3761,Vijaynagar,509926,1,Kodiyavada,,Rural,Inhabitant,00351400,509926,
15534,458,Sabar Kantha,3761,Vijaynagar,509913,1,Kundala,,Rural,Inhabitant,00350100,509913,
15535,458,Sabar Kantha,3761,Vijaynagar,934058,1,Kundol Godhavda,કુંડોલ ગોધવાડા,Rural,Inhabitant,,000000,
15536,458,Sabar Kantha,3761,Vijaynagar,509896,1,Ladivada,,Rural,Inhabitant,00348300,509896,
15537,458,Sabar Kantha,3761,Vijaynagar,509925,1,Lakshmanpura,,Rural,Inhabitant,00351300,509925,
15538,458,Sabar Kantha,3761,Vijaynagar,509931,1,Limda,,Rural,Inhabitant,00351900,509931,
15539,458,Sabar Kantha,3761,Vijaynagar,509949,1,Masota,,Rural,Inhabitant,00353600,509949,
15540,458,Sabar Kantha,3761,Vijaynagar,509890,1,Matali,,Rural,Inhabitant,00347700,509890,
15541,458,Sabar Kantha,3761,Vijaynagar,509917,1,Mondhri,,Rural,Inhabitant,00350500,509917,
15542,458,Sabar Kantha,3761,Vijaynagar,509947,1,Movatpura,,Rural,Inhabitant,00353400,509947,
15543,458,Sabar Kantha,3761,Vijaynagar,509878,1,Nalseri,,Rural,Inhabitant,00346500,509878,
15544,458,Sabar Kantha,3761,Vijaynagar,509874,1,Navabhaga,,Rural,Inhabitant,00346100,509874,
15545,458,Sabar Kantha,3761,Vijaynagar,509902,1,Navagam (Dhanela),,Rural,Inhabitant,00349000,509902,
15546,458,Sabar Kantha,3761,Vijaynagar,509886,1,Navaghara Umbariya,,Rural,Inhabitant,00347300,509886,
15547,458,Sabar Kantha,3761,Vijaynagar,509873,1,Navakhola,,Rural,Inhabitant,00346000,509873,
15548,458,Sabar Kantha,3761,Vijaynagar,509881,1,Nelau,,Rural,Inhabitant,00346800,509881,
15549,458,Sabar Kantha,3761,Vijaynagar,509882,1,Padela,,Rural,Inhabitant,00346900,509882,
15550,458,Sabar Kantha,3761,Vijaynagar,509928,1,Pal,,Rural,Inhabitant,00351600,509928,
15551,458,Sabar Kantha,3761,Vijaynagar,509875,1,Parosda,,Rural,Inhabitant,00346200,509875,
15552,458,Sabar Kantha,3761,Vijaynagar,509950,1,Parvath,,Rural,Inhabitant,00353700,509950,
15553,458,Sabar Kantha,3761,Vijaynagar,509924,1,Piploti,,Rural,Inhabitant,00351200,509924,
15554,458,Sabar Kantha,3761,Vijaynagar,509936,1,Pruthvipura,,Rural,Inhabitant,00352300,509936,
15555,458,Sabar Kantha,3761,Vijaynagar,509877,1,Rajpur,,Rural,Inhabitant,00346400,509877,
15556,458,Sabar Kantha,3761,Vijaynagar,509930,1,Samaiya,,Rural,Inhabitant,00351800,509930,
15557,458,Sabar Kantha,3761,Vijaynagar,509901,1,Saroli,,Rural,Inhabitant,00348800,509901,
15558,458,Sabar Kantha,3761,Vijaynagar,509872,1,Sarsav,,Rural,Inhabitant,00345900,509872,
15559,458,Sabar Kantha,3761,Vijaynagar,509885,1,Titaran,,Rural,Inhabitant,00347200,509885,
15560,458,Sabar Kantha,3761,Vijaynagar,509919,1,Tol Dungari,,Rural,Inhabitant,00350700,509919,
15561,458,Sabar Kantha,3761,Vijaynagar,509894,1,Ukhla Dungri,,Rural,Inhabitant,00348100,509894,
15562,458,Sabar Kantha,3761,Vijaynagar,509911,1,Vajepur,,Rural,Inhabitant,00349900,509911,
15563,458,Sabar Kantha,3761,Vijaynagar,509909,1,Vanaj,,Rural,Inhabitant,00349700,509909,
15564,458,Sabar Kantha,3761,Vijaynagar,509888,1,Vandhol,,Rural,Inhabitant,00347500,509888,
15565,458,Sabar Kantha,3761,Vijaynagar,509904,1,Vankda,,Rural,Inhabitant,00349200,509904,
15566,458,Sabar Kantha,3761,Vijaynagar,509883,1,Vasai,,Rural,Inhabitant,00347000,509883,
15567,458,Sabar Kantha,3761,Vijaynagar,509953,1,Vijaynagar (Ct),,Rural,Inhabitant,00348900,509953,
15568,458,Sabar Kantha,3761,Vijaynagar,509933,1,Vireshwar,,Rural,Inhabitant,00352100,509933,
15569,458,Sabar Kantha,3761,Vijaynagar,509891,1,Virpur,,Rural,Inhabitant,00347800,509891,
15570,458,Sabar Kantha,3761,Vijaynagar,509939,1,Zer,,Rural,Inhabitant,00352600,509939,
15571,459,Surat,6518,Adajan,930120,2,Adajan,Adajan,Urban,Inhabitant,,000000,
15572,459,Surat,6518,Adajan,930117,2,Amroli,Amroli,Urban,Inhabitant,,000000,
15573,459,Surat,6518,Adajan,930116,2,Chhaprabhatha,Chhaprabhatha,Urban,Inhabitant,,000000,
15574,459,Surat,6518,Adajan,930113,2,Jahangirabad,Jahangirabad,Urban,Inhabitant,,000000,
15575,459,Surat,6518,Adajan,930111,2,Jahangirpura,Jahangirpura,Urban,Inhabitant,,000000,
15576,459,Surat,6518,Adajan,930115,2,Kosad,Kosad,Urban,Inhabitant,,000000,
15577,459,Surat,6518,Adajan,930119,2,Mota Varachha,Mota Varachha,Urban,Inhabitant,,000000,
15578,459,Surat,6518,Adajan,930122,2,Paal,Paal,Urban,Inhabitant,,000000,
15579,459,Surat,6518,Adajan,930121,2,Palanpor,Palanpor,Urban,Inhabitant,,000000,
15580,459,Surat,6518,Adajan,930112,2,Pisaad,Pisaad,Urban,Inhabitant,,000000,
15581,459,Surat,6518,Adajan,930110,2,Rander,Rander,Urban,Inhabitant,,000000,
15582,459,Surat,6518,Adajan,930118,2,Utran,Utran,Urban,Inhabitant,,000000,
15583,459,Surat,6518,Adajan,930114,2,Variyaav,Variyaav,Urban,Inhabitant,,000000,
15584,459,Surat,7552,Ambika,524393,2,Algat,,Rural,Inhabitant,01737900,524393,
15585,459,Surat,7552,Ambika,524414,2,Anaval,,Rural,Inhabitant,01740000,524414,
15586,459,Surat,7552,Ambika,524416,2,Angaldhara,,Rural,Inhabitant,01740200,524416,
15587,459,Surat,7552,Ambika,524391,2,Bamaniya,,Rural,Inhabitant,01737700,524391,
15588,459,Surat,7552,Ambika,524402,2,Bhoriya,,Rural,Inhabitant,01738800,524402,
15589,459,Surat,7552,Ambika,524394,2,Butvada,,Rural,Inhabitant,01738000,524394,
15590,459,Surat,7552,Ambika,524404,2,Dhamkhadi,,Rural,Inhabitant,01739000,524404,
15591,459,Surat,7552,Ambika,524410,2,Gangadiya,,Rural,Inhabitant,01739600,524410,
15592,459,Surat,7552,Ambika,524397,2,Gunasvel,,Rural,Inhabitant,01738300,524397,
15593,459,Surat,7552,Ambika,524407,2,Haladva,,Rural,Inhabitant,01739300,524407,
15594,459,Surat,7552,Ambika,524390,2,Jhervavra,,Rural,Inhabitant,01737600,524390,
15595,459,Surat,7552,Ambika,524382,2,Kadhaiya,,Rural,Inhabitant,01736800,524382,
15596,459,Surat,7552,Ambika,524400,2,Kankariya,,Rural,Inhabitant,01738600,524400,
15597,459,Surat,7552,Ambika,524415,2,Kos,,Rural,Inhabitant,01740100,524415,
15598,459,Surat,7552,Ambika,524409,2,Kumkotar,,Rural,Inhabitant,01739500,524409,
15599,459,Surat,7552,Ambika,524411,2,Lasanpor,,Rural,Inhabitant,01739700,524411,
15600,459,Surat,7552,Ambika,524405,2,Machhisadada,,Rural,Inhabitant,01739100,524405,
15601,459,Surat,7552,Ambika,524406,2,Mahuvariya,,Rural,Inhabitant,01739200,524406,
15602,459,Surat,7552,Ambika,524395,2,Puna,,Rural,Inhabitant,01738100,524395,
15603,459,Surat,7552,Ambika,524401,2,Samba,,Rural,Inhabitant,01738700,524401,
15604,459,Surat,7552,Ambika,524399,2,Sanvalla,,Rural,Inhabitant,01738500,524399,
15605,459,Surat,7552,Ambika,524413,2,Tarkani,,Rural,Inhabitant,01739900,524413,
15606,459,Surat,7552,Ambika,524408,2,Umra,,Rural,Inhabitant,01739400,524408,
15607,459,Surat,7552,Ambika,524412,2,Vaheval,,Rural,Inhabitant,01739800,524412,
15608,459,Surat,7552,Ambika,524403,2,Valvada,,Rural,Inhabitant,01738900,524403,
15609,459,Surat,7552,Ambika,524392,2,Vank,,Rural,Inhabitant,01737800,524392,
15610,459,Surat,7552,Ambika,524383,2,Vanskui,,Rural,Inhabitant,01736900,524383,
15611,459,Surat,7552,Ambika,524396,2,Vasrai,,Rural,Inhabitant,01738200,524396,
15612,459,Surat,7552,Ambika,524398,2,Velanpur,,Rural,Inhabitant,01738400,524398,
15613,459,Surat,7553,Areth,524011,2,Amba,,Rural,Inhabitant,01680100,524011,
15614,459,Surat,7553,Areth,523986,2,Antroli,,Rural,Inhabitant,01677200,523986,
15615,459,Surat,7553,Areth,524014,2,Areth,,Rural,Inhabitant,01680400,524014,
15616,459,Surat,7553,Areth,523983,2,Baudhan,,Rural,Inhabitant,01676900,523983,
15617,459,Surat,7553,Areth,523977,2,Borigala,,Rural,Inhabitant,01676300,523977,
15618,459,Surat,7553,Areth,523988,2,Chudel,,Rural,Inhabitant,01677400,523988,
15619,459,Surat,7553,Areth,523948,2,Dharampor,,Rural,Inhabitant,01673100,523948,
